"FullName","Account","AccessRights"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\New Slaves - Kanye West (Yeezus).mp3","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\ORIGINAL_Fally Ipupa.mp3","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\ORIGINAL_Fally Ipupa.mp3","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\ORIGINAL_Fally Ipupa.mp3","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\ORIGINAL_Fally Ipupa.mp3","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\ORIGINAL_Fally Ipupa.mp3","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\Passi - Laisse Parler Les Gens (Joce.mp3","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\Passi - Laisse Parler Les Gens (Joce.mp3","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\Passi - Laisse Parler Les Gens (Joce.mp3","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\Passi - Laisse Parler Les Gens (Joce.mp3","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\Passi - Laisse Parler Les Gens (Joce.mp3","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\Patoranking ft. Wande Coal - My Woma 1.mp3","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\Patoranking ft. Wande Coal - My Woma 1.mp3","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\Patoranking ft. Wande Coal - My Woma 1.mp3","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\Patoranking ft. Wande Coal - My Woma 1.mp3","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\Patoranking ft. Wande Coal - My Woma 1.mp3","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\Patoranking ft. Wande Coal - My Woma.mp3","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\Patoranking ft. Wande Coal - My Woma.mp3","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\Patoranking ft. Wande Coal - My Woma.mp3","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\Patoranking ft. Wande Coal - My Woma.mp3","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\Patoranking ft. Wande Coal - My Woma.mp3","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\Rae Sremmurd - Throw Sum Mo (Officia.mp3","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\Rae Sremmurd - Throw Sum Mo (Officia.mp3","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\Rae Sremmurd - Throw Sum Mo (Officia.mp3","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\Rae Sremmurd - Throw Sum Mo (Officia.mp3","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\Rae Sremmurd - Throw Sum Mo (Officia.mp3","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\Rhymefest feat. Kanye West - Brand N.mp3","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\Rhymefest feat. Kanye West - Brand N.mp3","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\Rhymefest feat. Kanye West - Brand N.mp3","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\Rhymefest feat. Kanye West - Brand N.mp3","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\Rhymefest feat. Kanye West - Brand N.mp3","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\Rich Homie Quan - Flex (Ooh, Ooh, Oo 1.mp3","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\Rich Homie Quan - Flex (Ooh, Ooh, Oo 1.mp3","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\Rich Homie Quan - Flex (Ooh, Ooh, Oo 1.mp3","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\Rich Homie Quan - Flex (Ooh, Ooh, Oo 1.mp3","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\Rich Homie Quan - Flex (Ooh, Ooh, Oo 1.mp3","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\Rich Homie Quan - Flex (Ooh, Ooh, Oo.mp3","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\Rich Homie Quan - Flex (Ooh, Ooh, Oo.mp3","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\Rich Homie Quan - Flex (Ooh, Ooh, Oo.mp3","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\Rich Homie Quan - Flex (Ooh, Ooh, Oo.mp3","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\Rich Homie Quan - Flex (Ooh, Ooh, Oo.mp3","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\SchoolBoy Q - Collard Greens (Explic.mp3","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\SchoolBoy Q - Collard Greens (Explic.mp3","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\SchoolBoy Q - Collard Greens (Explic.mp3","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\SchoolBoy Q - Collard Greens (Explic.mp3","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\SchoolBoy Q - Collard Greens (Explic.mp3","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\T MICKY FT WYCLEF JEAN NOU PARE 1.mp3","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\T MICKY FT WYCLEF JEAN NOU PARE 1.mp3","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\T MICKY FT WYCLEF JEAN NOU PARE 1.mp3","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\T MICKY FT WYCLEF JEAN NOU PARE 1.mp3","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\T MICKY FT WYCLEF JEAN NOU PARE 1.mp3","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\T MICKY FT WYCLEF JEAN NOU PARE.mp3","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\T MICKY FT WYCLEF JEAN NOU PARE.mp3","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\T MICKY FT WYCLEF JEAN NOU PARE.mp3","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\T MICKY FT WYCLEF JEAN NOU PARE.mp3","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\T MICKY FT WYCLEF JEAN NOU PARE.mp3","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\tom sawyer remix coupé décalé.mp3","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\tom sawyer remix coupé décalé.mp3","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\tom sawyer remix coupé décalé.mp3","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\tom sawyer remix coupé décalé.mp3","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\tom sawyer remix coupé décalé.mp3","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\TOP DIGITAL_ Déchiré kilot.mp3","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\TOP DIGITAL_ Déchiré kilot.mp3","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\TOP DIGITAL_ Déchiré kilot.mp3","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\TOP DIGITAL_ Déchiré kilot.mp3","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\TOP DIGITAL_ Déchiré kilot.mp3","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\Travi$ Scott - Antidote (Audio).mp3","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\Travi$ Scott - Antidote (Audio).mp3","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\Travi$ Scott - Antidote (Audio).mp3","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\Travi$ Scott - Antidote (Audio).mp3","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\Travi$ Scott - Antidote (Audio).mp3","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\Travis Scott - 3500.mp3","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\Travis Scott - 3500.mp3","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\Travis Scott - 3500.mp3","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\Travis Scott - 3500.mp3","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\Travis Scott - 3500.mp3","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\vic mensa Ft. Kanye West - U MAD.mp3","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\vic mensa Ft. Kanye West - U MAD.mp3","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\vic mensa Ft. Kanye West - U MAD.mp3","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\vic mensa Ft. Kanye West - U MAD.mp3","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\vic mensa Ft. Kanye West - U MAD.mp3","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\WIZKID  - OJUELEGBA.mp3","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\WIZKID  - OJUELEGBA.mp3","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\WIZKID  - OJUELEGBA.mp3","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\WIZKID  - OJUELEGBA.mp3","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\WIZKID  - OJUELEGBA.mp3","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\Wizkid - Ojuelegba (Remix) feat. Dra 1.mp3","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\Wizkid - Ojuelegba (Remix) feat. Dra 1.mp3","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\Wizkid - Ojuelegba (Remix) feat. Dra 1.mp3","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\Wizkid - Ojuelegba (Remix) feat. Dra 1.mp3","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\Wizkid - Ojuelegba (Remix) feat. Dra 1.mp3","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\Wizkid - Ojuelegba (Remix) feat. Dra.mp3","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\Wizkid - Ojuelegba (Remix) feat. Dra.mp3","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\Wizkid - Ojuelegba (Remix) feat. Dra.mp3","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\Wizkid - Ojuelegba (Remix) feat. Dra.mp3","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Artiste inconnu\Album inconnu\Wizkid - Ojuelegba (Remix) feat. Dra.mp3","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Chris Brown & Tyga","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Chris Brown & Tyga","AUTORITE NT\Système","FullControl, GenericAll"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Chris Brown & Tyga","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Chris Brown & Tyga","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Chris Brown & Tyga","AUTORITE NT\Utilisateurs authentifiés","GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Chris Brown & Tyga","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Chris Brown & Tyga","BUILTIN\Administrateurs","FullControl, GenericAll"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Chris Brown & Tyga","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Chris Brown & Tyga","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Chris Brown & Tyga","BUILTIN\Utilisateurs","GenericAll, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Chris Brown & Tyga","BUILTIN\Utilisateurs","FullControl, GenericAll, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Chris Brown & Tyga\Remember Me","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Chris Brown & Tyga\Remember Me","AUTORITE NT\Système","FullControl, GenericAll"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Chris Brown & Tyga\Remember Me","AUTORITE NT\Utilisateurs authentifiés","GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Chris Brown & Tyga\Remember Me","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Chris Brown & Tyga\Remember Me","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Chris Brown & Tyga\Remember Me","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Chris Brown & Tyga\Remember Me","BUILTIN\Administrateurs","FullControl, GenericAll"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Chris Brown & Tyga\Remember Me","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Chris Brown & Tyga\Remember Me","BUILTIN\Utilisateurs","FullControl, GenericAll, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Chris Brown & Tyga\Remember Me","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Chris Brown & Tyga\Remember Me","BUILTIN\Utilisateurs","GenericAll, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Chris Brown & Tyga\Remember Me\01 Remember Me.mp3","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Chris Brown & Tyga\Remember Me\01 Remember Me.mp3","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Chris Brown & Tyga\Remember Me\01 Remember Me.mp3","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Chris Brown & Tyga\Remember Me\01 Remember Me.mp3","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Chris Brown & Tyga\Remember Me\01 Remember Me.mp3","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Drake","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Drake","AUTORITE NT\Système","FullControl, GenericAll"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Drake","AUTORITE NT\Utilisateurs authentifiés","GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Drake","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Drake","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Drake","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Drake","BUILTIN\Administrateurs","FullControl, GenericAll"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Drake","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Drake","BUILTIN\Utilisateurs","FullControl, GenericAll, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Drake","BUILTIN\Utilisateurs","GenericAll, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Drake","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Drake\Hotline Bling","AUTORITE NT\Système","FullControl, GenericAll"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Drake\Hotline Bling","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Drake\Hotline Bling","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Drake\Hotline Bling","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Drake\Hotline Bling","AUTORITE NT\Utilisateurs authentifiés","GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Drake\Hotline Bling","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Drake\Hotline Bling","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Drake\Hotline Bling","BUILTIN\Administrateurs","FullControl, GenericAll"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Drake\Hotline Bling","BUILTIN\Utilisateurs","GenericAll, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Drake\Hotline Bling","BUILTIN\Utilisateurs","FullControl, GenericAll, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Drake\Hotline Bling","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Drake\Hotline Bling\Drake - Hotline Bling.mp3","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Drake\Hotline Bling\Drake - Hotline Bling.mp3","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Drake\Hotline Bling\Drake - Hotline Bling.mp3","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Drake\Hotline Bling\Drake - Hotline Bling.mp3","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Drake\Hotline Bling\Drake - Hotline Bling.mp3","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Gyptian","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Gyptian","AUTORITE NT\Système","FullControl, GenericAll"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Gyptian","AUTORITE NT\Utilisateurs authentifiés","GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Gyptian","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Gyptian","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Gyptian","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Gyptian","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Gyptian","BUILTIN\Administrateurs","FullControl, GenericAll"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Gyptian","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Gyptian","BUILTIN\Utilisateurs","GenericAll, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Gyptian","BUILTIN\Utilisateurs","FullControl, GenericAll, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Gyptian\Hold You","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\EMELINE\Music\Gyptian\Hold You","AUTORITE NT\Système","FullControl, GenericAll"
