"FullName","Account","AccessRights"
"D:\Antoine HENRY\Bureau\annuel\annuel\images\twitter","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\images\twitter","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\images\twitter","BUILTIN\Utilisateurs","Modify, Synchronize, GenericAll, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\annuel\annuel\images\twitter\twitter1.png","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\images\twitter\twitter1.png","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\images\twitter\twitter1.png","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\annuel\annuel\images\twitter\twitter1.png","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\annuel\annuel\images\twitter\twitter1.png","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\images\twitter\twitter1.png","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\images\twitter\twitter1.png","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\images\twitter\twitter1.png","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\images\twitter\twitter2.png","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\images\twitter\twitter2.png","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\images\twitter\twitter2.png","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\annuel\annuel\images\twitter\twitter2.png","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\annuel\annuel\images\twitter\twitter2.png","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\images\twitter\twitter2.png","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\images\twitter\twitter2.png","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\images\twitter\twitter2.png","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\images\twitter\twitter3.png","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\images\twitter\twitter3.png","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\images\twitter\twitter3.png","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\annuel\annuel\images\twitter\twitter3.png","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\annuel\annuel\images\twitter\twitter3.png","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\images\twitter\twitter3.png","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\images\twitter\twitter3.png","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\images\twitter\twitter3.png","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\images\twitter-bg.jpg","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\images\twitter-bg.jpg","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\images\twitter-bg.jpg","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\annuel\annuel\images\twitter-bg.jpg","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\annuel\annuel\images\twitter-bg.jpg","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\images\twitter-bg.jpg","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\images\twitter-bg.jpg","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\images\twitter-bg.jpg","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\images\watch.png","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\images\watch.png","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\images\watch.png","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\annuel\annuel\images\watch.png","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\annuel\annuel\images\watch.png","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\images\watch.png","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\images\watch.png","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\images\watch.png","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\index.html","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\index.html","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\index.html","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\annuel\annuel\index.html","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\annuel\annuel\index.html","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\index.html","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\index.html","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\index.html","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js","AUTORITE NT\Système","FullControl, GenericAll"
"D:\Antoine HENRY\Bureau\annuel\annuel\js","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js","AUTORITE NT\Système","FullControl, GenericAll"
"D:\Antoine HENRY\Bureau\annuel\annuel\js","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\annuel\annuel\js","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\annuel\annuel\js","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\annuel\annuel\js","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\annuel\annuel\js","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js","BUILTIN\Administrateurs","FullControl, GenericAll"
"D:\Antoine HENRY\Bureau\annuel\annuel\js","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js","BUILTIN\Administrateurs","FullControl, GenericAll"
"D:\Antoine HENRY\Bureau\annuel\annuel\js","BUILTIN\Utilisateurs","FullControl, GenericAll, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\annuel\annuel\js","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js","BUILTIN\Utilisateurs","Modify, Synchronize, GenericAll, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\bootstrap.min.js","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\bootstrap.min.js","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\bootstrap.min.js","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\bootstrap.min.js","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\bootstrap.min.js","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\bootstrap.min.js","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\bootstrap.min.js","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\bootstrap.min.js","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\coundown-timer.js","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\coundown-timer.js","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\coundown-timer.js","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\coundown-timer.js","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\coundown-timer.js","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\coundown-timer.js","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\coundown-timer.js","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\coundown-timer.js","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\gmaps.js","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\gmaps.js","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\gmaps.js","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\gmaps.js","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\gmaps.js","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\gmaps.js","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\gmaps.js","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\gmaps.js","BUILTIN\Utilisateurs","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\html5shiv.js","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\html5shiv.js","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\html5shiv.js","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\html5shiv.js","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\html5shiv.js","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\html5shiv.js","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\html5shiv.js","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\html5shiv.js","BUILTIN\Utilisateurs","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\jquery.js","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\jquery.js","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\jquery.js","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\jquery.js","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\jquery.js","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\jquery.js","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\jquery.js","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\jquery.js","BUILTIN\Utilisateurs","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\jquery.nav.js","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\jquery.nav.js","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\jquery.nav.js","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\jquery.nav.js","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\jquery.nav.js","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\jquery.nav.js","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\jquery.nav.js","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\jquery.nav.js","BUILTIN\Utilisateurs","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\jquery.parallax.js","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\jquery.parallax.js","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\jquery.parallax.js","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\jquery.parallax.js","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\jquery.parallax.js","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\jquery.parallax.js","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\jquery.parallax.js","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\jquery.parallax.js","BUILTIN\Utilisateurs","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\jquery.scrollTo.js","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\jquery.scrollTo.js","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\jquery.scrollTo.js","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\jquery.scrollTo.js","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\jquery.scrollTo.js","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\jquery.scrollTo.js","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\jquery.scrollTo.js","BUILTIN\Utilisateurs","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\jquery.scrollTo.js","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\main.js","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\main.js","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\main.js","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\main.js","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\main.js","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\main.js","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\main.js","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\main.js","BUILTIN\Utilisateurs","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\modernizr.custom.86080.js","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\modernizr.custom.86080.js","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\modernizr.custom.86080.js","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\modernizr.custom.86080.js","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\modernizr.custom.86080.js","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\modernizr.custom.86080.js","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\modernizr.custom.86080.js","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\modernizr.custom.86080.js","BUILTIN\Utilisateurs","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\respond.min.js","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\respond.min.js","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\respond.min.js","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\respond.min.js","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\respond.min.js","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\respond.min.js","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\respond.min.js","BUILTIN\Utilisateurs","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\respond.min.js","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\smoothscroll.js","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\smoothscroll.js","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\smoothscroll.js","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\smoothscroll.js","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\smoothscroll.js","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\smoothscroll.js","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\smoothscroll.js","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\js\smoothscroll.js","BUILTIN\Utilisateurs","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\annuel\annuel\sendemail.php","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\sendemail.php","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\sendemail.php","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\annuel\annuel\sendemail.php","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\annuel\annuel\sendemail.php","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\sendemail.php","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\annuel\annuel\sendemail.php","BUILTIN\Utilisateurs","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\annuel\annuel\sendemail.php","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\archive.pst","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\archive.pst","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\archive.pst","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\archive.pst","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\archive.pst","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\archive.pst","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\archive.pst","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\archive.pst","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\archive.pst","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Chloé","AUTORITE NT\Système","FullControl, GenericAll"
"D:\Antoine HENRY\Bureau\Chloé","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Chloé","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Chloé","AUTORITE NT\Utilisateurs authentifiés","GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\Chloé","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Chloé","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\Chloé","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\Chloé","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Chloé","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Chloé","BUILTIN\Administrateurs","FullControl, GenericAll"
"D:\Antoine HENRY\Bureau\Chloé","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Chloé","BUILTIN\Utilisateurs","Modify, Synchronize, GenericAll, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\Chloé","BUILTIN\Utilisateurs","GenericAll, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\Chloé","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Chloé","BUILTIN\Utilisateurs","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Chloé\Application IPv4.pdf","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Chloé\Application IPv4.pdf","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Chloé\Application IPv4.pdf","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Chloé\Application IPv4.pdf","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Chloé\Application IPv4.pdf","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Chloé\Application IPv4.pdf","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Chloé\Application IPv4.pdf","BUILTIN\Utilisateurs","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Chloé\Application IPv4.pdf","BUILTIN\Utilisateurs","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Chloé\Application IPv4.pdf","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Chloé\Application Ipv6_version Word (1).docx","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Chloé\Application Ipv6_version Word (1).docx","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Chloé\Application Ipv6_version Word (1).docx","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Chloé\Application Ipv6_version Word (1).docx","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Chloé\Application Ipv6_version Word (1).docx","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Chloé\Application Ipv6_version Word (1).docx","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Chloé\Application Ipv6_version Word (1).docx","BUILTIN\Utilisateurs","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Chloé\Application Ipv6_version Word (1).docx","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Chloé\Application Ipv6_version Word (1).docx","BUILTIN\Utilisateurs","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Chloé\Application Ipv6_version Word.docx","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Chloé\Application Ipv6_version Word.docx","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Chloé\Application Ipv6_version Word.docx","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Chloé\Application Ipv6_version Word.docx","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Chloé\Application Ipv6_version Word.docx","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Chloé\Application Ipv6_version Word.docx","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Chloé\Application Ipv6_version Word.docx","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Chloé\Application Ipv6_version Word.docx","BUILTIN\Utilisateurs","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Chloé\Application Ipv6_version Word.docx","BUILTIN\Utilisateurs","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Chloé\Exercices_VLSM.pdf","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Chloé\Exercices_VLSM.pdf","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Chloé\Exercices_VLSM.pdf","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Chloé\Exercices_VLSM.pdf","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Chloé\Exercices_VLSM.pdf","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Chloé\Exercices_VLSM.pdf","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\Chloé\Exercices_VLSM.pdf","BUILTIN\Utilisateurs","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Chloé\Exercices_VLSM.pdf","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\Chloé\Exercices_VLSM.pdf","BUILTIN\Utilisateurs","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Chloé\Introduction aux réseaux CCNA1_MAJ.pdf","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Chloé\Introduction aux réseaux CCNA1_MAJ.pdf","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\Chloé\Introduction aux réseaux CCNA1_MAJ.pdf","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\Chloé\Introduction aux réseaux CCNA1_MAJ.pdf","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
